record_id,date_id,city,country,continent,climate_zone,latitude,longitude,datetime,temperature_2m,temp_fahrenheit,apparent_temperature,feels_like_f,heat_index_c,wind_chill_c,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,et0_fao_evapotranspiration,weather_code,weather_description,weather_category,temp_category,wind_category,precip_intensity,humidity_comfort,radiation_level,time_of_day,comfort_index,temp_anomaly_c,temp_anomaly_std,is_extreme_heat,is_extreme_cold,is_heavy_rain,is_heavy_snow,is_high_wind,is_extreme_event,season,is_weekend,hour,year,month,quarter
W00330055,20220825,Phoenix,USA,North America,Desert,33.45,-112.07,2022-08-25 06:00:00,28.5,83.3,30.2,86.4,29.6,28.5,18.6,55,0.0,0.0,0.0,0.0,1012.5,17,6.2,109,11.0,0.0,0.07,0,Clear Sky,Clear,Warm,Breeze,,Humid,Night,Morning,71.9,-5.49,-1.02,0,0,0,0,0,0,Summer,0,6,2022,8,3
W00176010,20150128,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2015-01-28 17:00:00,23.1,73.6,21.8,71.2,23.1,23.1,13.1,53,0.0,0.0,0.0,0.0,1019.7,88,9.6,164,19.2,415.0,0.3,3,Overcast,Cloudy,Warm,Breeze,,Humid,Moderate,Afternoon,87.4,11.41,1.83,0,0,0,0,0,0,Winter,0,17,2015,1,1
W00621101,20151105,Paris,France,Europe,Oceanic,48.85,2.35,2015-11-05 04:00:00,11.8,53.2,11.0,51.8,11.8,11.8,11.1,96,0.0,0.0,0.0,0.0,1019.2,67,4.7,180,10.3,0.0,0.0,2,Partly Cloudy,Cloudy,Cool,Calm,,Very Humid,Night,Night,47.1,3.59,0.93,0,0,0,0,0,0,Autumn,0,4,2015,11,4
W00100138,20160603,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-06-03 09:00:00,17.2,63.0,17.2,63.0,17.2,17.2,12.4,73,0.0,0.0,0.0,0.0,1018.6,13,3.2,172,7.8,510.0,0.28,0,Clear Sky,Clear,Cool,Calm,,Very Humid,High,Morning,75.5,-3.39,-0.65,0,0,0,0,0,0,Summer,0,9,2016,6,2
W00576382,20200928,London,UK,Europe,Oceanic,51.51,-0.13,2020-09-28 21:00:00,13.6,56.5,13.3,55.9,13.6,13.6,11.4,87,0.0,0.0,0.0,0.0,1014.2,79,3.3,242,5.8,0.0,0.0,2,Partly Cloudy,Cloudy,Cool,Calm,,Very Humid,Night,Evening,57.6,-1.89,-0.47,0,0,0,0,0,0,Autumn,0,21,2020,9,3
W00476535,20190510,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2019-05-10 14:00:00,29.2,84.6,26.3,79.3,27.5,29.2,-8.5,8,0.0,0.0,0.0,0.0,1007.1,0,9.8,127,20.1,1018.0,0.82,0,Clear Sky,Clear,Warm,Breeze,,Dry,Intense,Afternoon,70.5,9.32,1.76,0,0,0,0,0,0,Spring,0,14,2019,5,2
W00841995,20210115,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2021-01-15 02:00:00,-1.1,30.0,-5.2,22.6,-1.1,-4.8,-2.8,88,0.0,0.0,0.0,0.19,1028.9,25,6.7,345,12.1,0.0,0.0,1,Mainly Clear,Cloudy,Freezing,Breeze,,Very Humid,Night,Night,11.3,-6.2,-1.39,0,0,0,0,0,0,Winter,0,2,2021,1,1
W00488780,20201001,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2020-10-01 19:00:00,14.3,57.7,10.4,50.7,14.3,14.3,3.5,48,0.0,0.0,0.0,0.0,1017.8,72,10.2,345,15.9,8.0,0.07,2,Partly Cloudy,Cloudy,Cool,Breeze,,Comfortable,Low,Evening,74.8,-1.54,-0.36,0,0,0,0,0,0,Autumn,0,19,2020,10,4
W00490625,20201217,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2020-12-17 16:00:00,20.8,69.4,16.6,61.9,20.8,20.8,3.6,32,0.0,0.0,0.0,0.0,1014.2,29,11.4,148,20.6,426.0,0.35,1,Mainly Clear,Cloudy,Warm,Breeze,,Comfortable,Moderate,Afternoon,93.7,6.81,1.24,0,0,0,0,0,0,Winter,0,16,2020,12,4
W00318577,20210504,Phoenix,USA,North America,Desert,33.45,-112.07,2021-05-04 00:00:00,24.5,76.1,19.3,66.7,24.5,24.5,-5.9,13,0.0,0.0,0.0,0.0,1008.1,0,10.0,246,18.1,0.0,0.21,0,Clear Sky,Clear,Warm,Breeze,,Dry,Night,Night,84.5,-2.94,-0.49,0,0,0,0,0,0,Spring,0,0,2021,5,2
W00043120,20191202,New York,USA,North America,Humid Continental,40.71,-74.01,2019-12-02 15:00:00,0.6,33.1,-5.2,22.6,0.6,-5.1,-0.7,91,1.1,0.0,0.77,0.03,999.7,100,15.4,352,27.1,57.0,0.03,73,Moderate Snow,Snow,Cold,Moderate,Light,Very Humid,Low,Afternoon,10.6,-2.84,-0.53,0,0,0,0,0,0,Winter,0,15,2019,12,4
W00095549,20151125,Chicago,USA,North America,Humid Continental,41.88,-87.63,2015-11-25 04:00:00,4.2,39.6,-0.6,30.9,4.2,-0.1,2.4,88,0.0,0.0,0.0,0.06,1024.5,0,13.2,178,20.6,0.0,0.01,0,Clear Sky,Clear,Cold,Moderate,,Very Humid,Night,Night,24.0,-1.2,-0.2,0,0,0,0,0,0,Autumn,0,4,2015,11,4
W00249795,20230630,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2023-06-30 02:00:00,26.8,80.2,31.9,89.4,26.8,26.8,24.3,86,0.0,0.0,0.0,0.0,1014.3,0,5.3,168,8.3,0.0,0.01,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Night,Night,62.0,-0.46,-0.13,0,0,0,0,0,0,Summer,0,2,2023,6,2
W00689000,20230804,Paris,France,Europe,Oceanic,48.85,2.35,2023-08-04 07:00:00,14.1,57.4,13.6,56.5,14.1,14.1,13.4,96,0.0,0.0,0.0,0.0,1014.8,100,6.6,294,11.4,6.0,0.0,3,Overcast,Cloudy,Cool,Breeze,,Very Humid,Low,Morning,53.0,-6.26,-1.34,0,0,0,0,0,0,Summer,0,7,2023,8,3
W00571326,20200302,London,UK,Europe,Oceanic,51.51,-0.13,2020-03-02 05:00:00,4.8,40.6,2.2,36.0,4.8,3.0,3.8,93,0.4,0.4,0.0,0.0,984.1,85,4.7,59,7.6,0.0,0.0,51,Light Drizzle,Drizzle,Cold,Calm,Light,Very Humid,Night,Night,27.6,-2.72,-0.7,0,0,0,0,0,0,Spring,0,5,2020,3,1
W00650260,20190304,Paris,France,Europe,Oceanic,48.85,2.35,2019-03-04 03:00:00,10.9,51.6,4.6,40.3,10.9,10.9,6.1,72,0.7,0.7,0.0,0.0,998.1,94,22.4,202,41.6,0.0,0.06,53,Moderate Drizzle,Drizzle,Cool,Strong,Light,Very Humid,Night,Night,47.5,2.75,0.66,0,0,0,0,0,0,Spring,0,3,2019,3,1
W00717578,20161106,Berlin,Germany,Europe,Oceanic,52.52,13.4,2016-11-06 01:00:00,6.0,42.8,3.4,38.1,6.0,3.8,5.4,96,0.0,0.0,0.0,0.0,998.1,92,6.5,262,15.2,0.0,0.0,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Night,28.8,0.19,0.05,0,0,0,0,0,0,Autumn,1,1,2016,11,4
W00157938,20230106,Chicago,USA,North America,Humid Continental,41.88,-87.63,2023-01-06 17:00:00,0.6,33.1,-3.8,25.2,0.6,-2.9,-4.8,67,0.0,0.0,0.0,0.01,1022.9,82,6.9,257,11.6,94.0,0.04,3,Overcast,Cloudy,Cold,Breeze,,Humid,Low,Afternoon,26.9,3.7,0.55,0,0,0,0,0,0,Winter,0,17,2023,1,1
W00120708,20181008,Chicago,USA,North America,Humid Continental,41.88,-87.63,2018-10-08 11:00:00,24.0,75.2,25.2,77.4,24.0,24.0,21.1,84,0.0,0.0,0.0,0.0,1018.2,92,13.4,181,21.5,393.0,0.24,3,Overcast,Cloudy,Warm,Moderate,,Very Humid,Moderate,Morning,67.3,11.38,2.04,0,0,0,0,0,0,Autumn,0,11,2018,10,4
W00643303,20180518,Paris,France,Europe,Oceanic,48.85,2.35,2018-05-18 06:00:00,5.5,41.9,2.6,36.7,5.5,3.2,4.4,93,0.0,0.0,0.0,0.0,1023.4,5,6.5,6,11.6,0.0,0.0,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Morning,28.8,-9.15,-1.87,0,0,0,0,0,0,Spring,0,6,2018,5,2
W00756355,20210409,Berlin,Germany,Europe,Oceanic,52.52,13.4,2021-04-09 18:00:00,11.8,53.2,8.1,46.6,11.8,11.8,2.0,51,0.0,0.0,0.0,0.0,1012.1,97,8.1,256,19.9,170.0,0.13,3,Overcast,Cloudy,Cool,Breeze,,Humid,Low,Evening,67.9,2.29,0.42,0,0,0,0,0,0,Spring,0,18,2021,4,2
W00385625,20181226,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2018-12-26 16:00:00,3.0,37.4,-0.9,30.4,3.0,0.3,-1.5,72,0.0,0.0,0.0,0.0,1030.2,100,6.2,285,18.8,56.0,0.04,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Low,Afternoon,31.9,2.45,0.5,0,0,0,0,0,0,Winter,0,16,2018,12,4
W00995744,20280730,Delhi,India,Asia,Semi-Arid,28.61,77.21,2028-07-30 07:00:00,19.4,66.9,19.4,66.9,19.4,19.4,2.6,16,0.0,0.0,0.0,0.0,1019.7,29,1.8,249,3.5,685.5,1.37,71,Slight Snow,Snow,Cool,Calm,,Dry,High,Morning,94.3,-5.62,-1.1,0,0,0,0,0,0,Summer,1,7,2028,7,3
W00456836,20170208,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2017-02-08 19:00:00,22.1,71.8,16.8,62.2,22.1,22.1,-9.3,11,0.0,0.0,0.0,0.0,1011.2,85,8.9,315,12.8,17.0,0.15,3,Overcast,Cloudy,Warm,Breeze,,Dry,Low,Evening,92.2,6.44,1.06,0,0,0,0,0,0,Winter,0,19,2017,2,1
W00364203,20160717,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2016-07-17 02:00:00,20.1,68.2,21.1,70.0,20.1,20.1,15.1,73,0.0,0.0,0.0,0.0,1019.6,6,2.8,61,8.1,0.0,0.0,0,Clear Sky,Clear,Warm,Calm,,Very Humid,Night,Night,84.4,-2.04,-0.55,0,0,0,0,0,0,Summer,1,2,2016,7,3
W00026203,20171227,New York,USA,North America,Humid Continental,40.71,-74.01,2017-12-27 18:00:00,-5.6,21.9,-11.2,11.8,-5.6,-11.1,-16.5,42,0.0,0.0,0.0,0.0,1031.3,0,8.6,340,16.3,13.0,0.03,0,Clear Sky,Clear,Freezing,Breeze,,Comfortable,Low,Evening,15.9,-9.04,-1.69,0,0,0,0,0,0,Winter,0,18,2017,12,4
W00665683,20201205,Paris,France,Europe,Oceanic,48.85,2.35,2020-12-05 18:00:00,5.7,42.3,0.8,33.4,5.7,1.8,2.2,78,0.1,0.1,0.0,0.0,994.3,100,13.3,145,24.4,8.0,0.04,51,Light Drizzle,Drizzle,Cold,Moderate,Light,Very Humid,Low,Evening,33.4,-0.33,-0.08,0,0,0,0,0,0,Winter,1,18,2020,12,4
W00888008,20160415,Nairobi,Kenya,Africa,Tropical Savanna,-1.29,36.82,2016-04-15 07:00:00,14.2,57.6,14.2,57.6,14.2,14.2,5.0,54,0.0,0.0,0.0,0.0,1009.9,43,1.3,5,1.8,618.6,1.24,1,Mainly Clear,Cloudy,Cool,Calm,,Humid,High,Morning,76.9,-6.73,-1.27,0,0,0,0,0,0,Autumn,0,7,2016,4,2
W00788343,20241202,Berlin,Germany,Europe,Oceanic,52.52,13.4,2024-12-02 14:00:00,5.6,42.1,2.5,36.5,5.6,3.4,2.9,83,0.0,0.0,0.0,0.0,1015.5,94,6.2,197,13.0,57.0,0.04,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Low,Afternoon,34.2,2.15,0.55,0,0,0,0,0,0,Winter,0,14,2024,12,4
W00713208,20160507,Berlin,Germany,Europe,Oceanic,52.52,13.4,2016-05-07 23:00:00,15.7,60.3,12.5,54.5,15.7,15.7,6.0,53,0.0,0.0,0.0,0.0,1017.5,0,9.3,107,16.6,0.0,0.08,0,Clear Sky,Clear,Cool,Breeze,,Humid,Night,Evening,77.9,0.95,0.18,0,0,0,0,0,0,Spring,1,23,2016,5,2
W00396306,20200315,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2020-03-15 17:00:00,1.6,34.9,-2.4,27.7,1.6,-0.6,-7.6,50,0.0,0.0,0.0,0.0,1037.3,0,4.4,150,16.3,485.0,0.16,0,Clear Sky,Clear,Cold,Calm,,Comfortable,Moderate,Afternoon,39.6,0.43,0.07,0,0,0,0,0,0,Spring,1,17,2020,3,1
W00859523,20230115,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2023-01-15 10:00:00,5.9,42.6,3.7,38.7,5.9,4.1,5.8,99,0.0,0.0,0.0,0.0,1024.3,100,5.2,220,8.1,1.0,0.01,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Low,Morning,27.6,0.8,0.18,0,0,0,0,0,0,Winter,1,10,2023,1,1
W00037106,20190327,New York,USA,North America,Humid Continental,40.71,-74.01,2019-03-27 01:00:00,-0.2,31.6,-5.6,21.9,-0.2,-4.6,-9.8,49,0.0,0.0,0.0,0.0,1030.0,0,9.0,351,15.0,0.0,0.04,0,Clear Sky,Clear,Freezing,Breeze,,Comfortable,Night,Night,31.9,-5.34,-0.9,0,0,0,0,0,0,Spring,0,1,2019,3,1
W00256615,20240409,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2024-04-09 06:00:00,21.9,71.4,24.7,76.5,21.9,21.9,20.4,91,0.3,0.3,0.0,0.0,1007.8,100,5.3,216,24.2,0.0,0.0,51,Light Drizzle,Drizzle,Warm,Breeze,Light,Very Humid,Night,Morning,74.2,1.22,0.28,0,0,0,0,0,0,Spring,0,6,2024,4,2
W00630988,20161221,Paris,France,Europe,Oceanic,48.85,2.35,2016-12-21 03:00:00,2.4,36.3,-1.2,29.8,2.4,-0.7,0.9,90,0.0,0.0,0.0,0.0,1025.2,100,6.9,199,13.4,0.0,0.0,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Night,20.7,-3.63,-0.88,0,0,0,0,0,0,Winter,0,3,2016,12,4
W00836773,20200611,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2020-06-11 12:00:00,21.1,70.0,18.4,65.1,21.1,21.1,6.9,40,0.0,0.0,0.0,0.0,1007.5,0,12.8,237,25.3,757.0,0.5,0,Clear Sky,Clear,Warm,Moderate,,Comfortable,High,Afternoon,93.3,-2.17,-0.35,0,0,0,0,0,0,Summer,0,12,2020,6,2
W00811182,20170711,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2017-07-11 05:00:00,17.5,63.5,17.2,63.0,17.5,17.5,14.0,80,0.0,0.0,0.0,0.0,1014.5,11,6.4,25,12.1,0.0,0.01,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Night,Night,71.3,-10.15,-1.82,0,0,0,0,0,0,Summer,0,5,2017,7,3
W00949813,20230504,Lima,Peru,South America,Desert,-12.05,-77.04,2023-05-04 12:00:00,24.2,75.6,24.2,75.6,24.2,24.2,16.4,61,0.0,0.0,0.0,0.0,1015.4,85,12.9,308,15.6,776.9,1.55,80,Slight Showers,Showers,Warm,Moderate,,Humid,High,Afternoon,78.4,-1.37,-0.27,0,0,0,0,0,0,Autumn,0,12,2023,5,2
W00871957,20240616,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2024-06-16 12:00:00,24.1,75.4,23.6,74.5,24.1,24.1,2.7,25,0.0,0.0,0.0,0.0,1013.4,0,1.5,117,10.7,769.0,0.5,0,Clear Sky,Clear,Warm,Calm,,Dry,High,Afternoon,89.9,0.83,0.13,0,0,0,0,0,0,Summer,1,12,2024,6,2
W00604837,20231228,London,UK,Europe,Oceanic,51.51,-0.13,2023-12-28 12:00:00,11.6,52.9,5.7,42.3,11.6,11.6,6.8,72,0.0,0.0,0.0,0.0,1007.0,86,21.7,225,36.9,158.0,0.1,3,Overcast,Cloudy,Cool,Strong,,Very Humid,Low,Afternoon,49.9,4.91,1.24,0,0,0,0,0,0,Winter,0,12,2023,12,4
W00934018,20210715,Auckland,New Zealand,Oceania,Oceanic,-36.86,174.77,2021-07-15 09:00:00,23.6,74.5,23.6,74.5,23.6,23.6,13.5,50,0.0,0.0,0.0,0.0,1009.3,48,9.9,134,19.0,786.4,1.57,95,Thunderstorm,Thunderstorm,Warm,Breeze,,Comfortable,High,Morning,87.2,-1.69,-0.3,0,0,0,0,0,0,Winter,0,9,2021,7,3
W00145995,20210827,Chicago,USA,North America,Humid Continental,41.88,-87.63,2021-08-27 02:00:00,23.2,73.8,27.2,81.0,23.2,23.2,22.6,96,0.0,0.0,0.0,0.0,1018.0,16,5.4,171,7.8,0.0,0.0,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Night,Night,67.7,0.64,0.17,0,0,0,0,0,0,Summer,0,2,2021,8,3
W00047860,20200617,New York,USA,North America,Humid Continental,40.71,-74.01,2020-06-17 03:00:00,14.8,58.6,15.0,59.0,14.8,14.8,13.6,93,0.0,0.0,0.0,0.0,1025.7,33,4.0,43,6.9,0.0,0.0,1,Mainly Clear,Cloudy,Cool,Calm,,Very Humid,Night,Night,57.9,-6.68,-1.46,0,0,0,0,0,0,Summer,0,3,2020,6,2
W00606386,20240302,London,UK,Europe,Oceanic,51.51,-0.13,2024-03-02 01:00:00,4.0,39.2,0.1,32.2,4.0,0.6,2.1,87,0.0,0.0,0.0,0.0,991.3,100,9.0,171,16.1,0.0,0.0,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Night,26.0,-3.52,-0.91,0,0,0,0,0,0,Spring,1,1,2024,3,1
W00203205,20180306,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2018-03-06 20:00:00,15.1,59.2,12.4,54.3,15.1,15.1,4.1,48,0.0,0.0,0.0,0.0,1018.5,91,5.5,328,7.8,6.0,0.05,3,Overcast,Cloudy,Cool,Breeze,,Comfortable,Low,Evening,79.6,-2.81,-0.54,0,0,0,0,0,0,Spring,0,20,2018,3,1
W00675280,20220109,Paris,France,Europe,Oceanic,48.85,2.35,2022-01-09 15:00:00,5.3,41.5,1.8,35.2,5.3,2.4,3.3,87,0.5,0.5,0.0,0.0,1006.7,100,8.2,281,15.0,43.0,0.03,53,Moderate Drizzle,Drizzle,Cold,Breeze,Light,Very Humid,Low,Afternoon,30.3,0.75,0.17,0,0,0,0,0,0,Winter,1,15,2022,1,1
W00165677,20231125,Chicago,USA,North America,Humid Continental,41.88,-87.63,2023-11-25 04:00:00,0.4,32.7,-2.4,27.7,0.4,0.4,-1.5,87,0.0,0.0,0.0,0.0,1030.8,100,2.1,32,9.4,0.0,0.0,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Night,Night,18.6,-5.0,-0.85,0,0,0,0,0,0,Autumn,1,4,2023,11,4
W00733826,20180914,Berlin,Germany,Europe,Oceanic,52.52,13.4,2018-09-14 01:00:00,14.4,57.9,14.1,57.4,14.4,14.4,12.1,86,0.0,0.0,0.0,0.0,1020.1,100,3.7,343,6.7,0.0,0.0,3,Overcast,Cloudy,Cool,Calm,,Very Humid,Night,Night,60.4,-1.77,-0.37,0,0,0,0,0,0,Autumn,0,1,2018,9,3
W00465027,20180116,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2018-01-16 02:00:00,6.2,43.2,3.7,38.7,6.2,5.4,2.0,75,0.0,0.0,0.0,0.0,1022.6,51,3.1,4,6.9,0.0,0.0,2,Partly Cloudy,Cloudy,Cold,Calm,,Very Humid,Night,Night,41.6,-7.43,-1.3,0,0,0,0,0,0,Winter,0,2,2018,1,1
W00899364,20170801,Bogota,Colombia,South America,Subtropical Highland,4.71,-74.07,2017-08-01 11:00:00,15.9,60.6,15.9,60.6,15.9,15.9,6.7,54,0.19,0.19,0.0,0.0,1015.2,94,1.2,250,2.1,857.2,1.71,0,Clear Sky,Clear,Cool,Calm,Light,Humid,Intense,Morning,82.1,-5.72,-1.17,0,0,0,0,0,0,Summer,0,11,2017,8,3
W00487212,20200728,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2020-07-28 11:00:00,18.6,65.5,18.8,65.8,18.6,18.6,13.1,70,0.1,0.1,0.0,0.0,1017.5,96,3.4,127,8.7,356.0,0.25,51,Light Drizzle,Drizzle,Cool,Calm,Light,Humid,Moderate,Morning,81.1,1.37,0.37,0,0,0,0,0,0,Summer,0,11,2020,7,3
W00927526,20201017,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2020-10-17 21:00:00,9.4,48.9,9.4,48.9,9.4,7.1,2.7,66,0.0,0.0,0.0,0.0,998.9,67,9.9,161,16.2,324.6,0.65,0,Clear Sky,Clear,Cold,Breeze,,Humid,Moderate,Evening,52.2,-2.34,-0.48,0,0,0,0,0,0,Autumn,1,21,2020,10,4
W00929993,20210128,Mumbai,India,Asia,Tropical Monsoon,19.08,72.88,2021-01-28 16:00:00,6.4,43.5,6.4,43.5,6.4,3.0,0.9,73,0.0,0.0,0.0,0.0,1008.9,85,11.8,7,20.4,847.8,1.7,51,Light Drizzle,Drizzle,Cold,Breeze,,Very Humid,Intense,Afternoon,38.8,2.02,0.4,0,0,0,0,0,0,Winter,0,16,2021,1,1
W00171154,20240710,Chicago,USA,North America,Humid Continental,41.88,-87.63,2024-07-10 09:00:00,20.4,68.7,21.3,70.3,20.4,20.4,18.3,88,0.7,0.7,0.0,0.0,1011.0,100,9.0,312,14.5,155.0,0.11,53,Moderate Drizzle,Drizzle,Warm,Breeze,Light,Very Humid,Low,Morning,74.7,-2.49,-0.65,0,0,0,0,0,0,Summer,0,9,2024,7,3
W00690948,20231024,Paris,France,Europe,Oceanic,48.85,2.35,2023-10-24 11:00:00,12.6,54.7,11.2,52.2,12.6,12.6,10.6,88,0.0,0.0,0.0,0.0,1005.8,2,6.5,239,13.6,255.0,0.1,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Moderate,Morning,52.6,-0.32,-0.08,0,0,0,0,0,0,Autumn,0,11,2023,10,4
W00779765,20231211,Berlin,Germany,Europe,Oceanic,52.52,13.4,2023-12-11 04:00:00,5.2,41.4,1.2,34.2,5.2,1.6,4.0,91,4.5,4.5,0.0,0.01,996.8,100,11.0,167,22.4,0.0,0.0,63,Moderate Rain,Rain,Cold,Breeze,Moderate,Very Humid,Night,Night,26.6,1.75,0.45,0,0,0,0,0,0,Winter,0,4,2023,12,4
W00482229,20200102,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2020-01-02 20:00:00,14.4,57.9,10.2,50.4,14.4,14.4,5.3,54,0.0,0.0,0.0,0.0,1013.3,29,13.2,140,22.8,0.0,0.08,1,Mainly Clear,Cloudy,Cool,Moderate,,Humid,Night,Evening,71.6,0.77,0.13,0,0,0,0,0,0,Winter,0,20,2020,1,1
W00707264,20150903,Berlin,Germany,Europe,Oceanic,52.52,13.4,2015-09-03 07:00:00,13.2,55.8,12.1,53.8,13.2,13.2,9.8,80,0.0,0.0,0.0,0.0,1014.4,66,4.9,137,8.5,9.0,0.02,2,Partly Cloudy,Cloudy,Cool,Calm,,Very Humid,Low,Morning,59.1,-2.97,-0.62,0,0,0,0,0,0,Autumn,0,7,2015,9,3
W00756754,20210426,Berlin,Germany,Europe,Oceanic,52.52,13.4,2021-04-26 09:00:00,4.9,40.8,1.5,34.7,4.9,3.1,-1.2,64,0.0,0.0,0.0,0.0,1023.0,0,4.7,335,11.6,368.0,0.13,0,Clear Sky,Clear,Cold,Calm,,Humid,Moderate,Morning,42.3,-4.61,-0.84,0,0,0,0,0,0,Spring,0,9,2021,4,2
W00476410,20190505,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2019-05-05 09:00:00,19.1,66.4,17.6,63.7,19.1,19.1,6.5,44,0.0,0.0,0.0,0.0,1014.5,31,2.7,48,8.7,466.0,0.3,1,Mainly Clear,Cloudy,Cool,Calm,,Comfortable,Moderate,Morning,93.0,-0.78,-0.15,0,0,0,0,0,0,Spring,1,9,2019,5,2
W00636814,20170820,Paris,France,Europe,Oceanic,48.85,2.35,2017-08-20 21:00:00,16.9,62.4,15.8,60.4,16.9,16.9,9.9,63,0.0,0.0,0.0,0.0,1025.0,26,4.3,21,6.3,31.0,0.04,1,Mainly Clear,Cloudy,Cool,Calm,,Humid,Low,Evening,79.0,-3.46,-0.74,0,0,0,0,0,0,Summer,1,21,2017,8,3
W00098649,20160402,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-04-02 08:00:00,0.3,32.5,-5.9,21.4,0.3,-5.2,-6.7,59,0.0,0.0,0.07,0.0,1003.7,100,13.8,222,24.8,105.0,0.06,71,Slight Snow,Snow,Cold,Moderate,,Humid,Low,Morning,26.5,-8.09,-1.32,0,0,0,0,0,0,Spring,1,8,2016,4,2
W00780242,20231231,Berlin,Germany,Europe,Oceanic,52.52,13.4,2023-12-31 01:00:00,5.9,42.6,2.8,37.0,5.9,3.6,3.6,85,0.0,0.0,0.0,0.0,1013.1,44,6.7,186,10.5,0.0,0.0,1,Mainly Clear,Cloudy,Cold,Breeze,,Very Humid,Night,Night,33.8,2.45,0.63,0,0,0,0,0,0,Winter,1,1,2023,12,4
W00623826,20160226,Paris,France,Europe,Oceanic,48.85,2.35,2016-02-26 17:00:00,6.0,42.8,1.5,34.7,6.0,3.3,-3.6,50,0.0,0.0,0.0,0.0,1007.8,73,8.2,116,17.4,183.0,0.11,2,Partly Cloudy,Cloudy,Cold,Breeze,,Comfortable,Low,Afternoon,50.9,0.01,0.0,0,0,0,0,0,0,Winter,0,17,2016,2,1
W00770586,20221123,Berlin,Germany,Europe,Oceanic,52.52,13.4,2022-11-23 17:00:00,3.8,38.8,0.5,32.9,3.8,1.0,2.6,92,0.0,0.0,0.0,0.02,1004.9,100,6.8,124,11.2,29.0,0.01,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Low,Afternoon,24.0,-2.01,-0.49,0,0,0,0,0,0,Autumn,0,17,2022,11,4
W00731339,20180602,Berlin,Germany,Europe,Oceanic,52.52,13.4,2018-06-02 10:00:00,23.8,74.8,24.7,76.5,23.8,23.8,17.2,67,0.0,0.0,0.0,0.0,1014.5,69,7.2,266,15.9,454.0,0.31,2,Partly Cloudy,Cloudy,Warm,Breeze,,Humid,Moderate,Morning,79.5,4.23,0.84,0,0,0,0,0,0,Summer,1,10,2018,6,2
W00365240,20160829,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2016-08-29 07:00:00,19.3,66.7,20.3,68.5,19.3,19.3,16.9,86,0.0,0.0,0.0,0.0,1023.9,1,6.1,324,10.5,3.0,0.01,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Low,Morning,73.9,-2.29,-0.62,0,0,0,0,0,0,Summer,0,7,2016,8,3
W00765969,20220515,Berlin,Germany,Europe,Oceanic,52.52,13.4,2022-05-15 08:00:00,12.2,54.0,11.0,51.8,12.2,12.2,8.0,75,0.0,0.0,0.0,0.0,1022.9,0,3.0,318,8.3,261.0,0.12,0,Clear Sky,Clear,Cool,Calm,,Very Humid,Moderate,Morning,59.6,-2.55,-0.47,0,0,0,0,0,0,Spring,1,8,2022,5,2
